27080	vu-su-chi-tai	Tai Hoạ Vu Sư
27085	tong-tra-chu-giac-tinh-thoai-	[Tổng] Hết Bài Này Đến Bài Khác Lời Tâm Tình Vai Chính Cặn Bã
27086	bien-than-cuc-pham-hieu-hoa	Biến Thân Hoa Khôi Trường Cực Phẩm
27087	trong-chinh-mat-the	Trọng Chỉnh Mạt Thế
27091	tuyet-doi-vinh-du	Tuyệt Đối Vinh Dự
27093	do-thi-chi-truyen-dao-tong-su	Truyện Đạo Tông Đô Thị Sư
27094	mao-bai-dai-than-hao	Thần Hào Giả Mạo Lớn
27101	vo-han-buu-sai	Bưu Tá Vô Hạn
27107	khoa-ky-ta-than	Tà Thần Khoa Học Kỹ Thuật
27115	trung-sinh-quan-cong-tu-de	Trùng Sinh Con Em Công Nghiệp Quân Sự
27118	trung-sinh-ba-lan-nhan-sinh	Trùng Sinh Đời Người Gợn Sóng
27121	xuyen-viet-gia-cau-lac-bo	Câu Lạc Bộ Người Xuyên Việt
27128	tien-hoa-chi-lo	Con Đường Tiến Hoá
27130	do-thi-toi-hao-khoi-hang	Đô Thị Hào Nhất Xuất Phát
27133	sieu-than-thu-nguyen	Thứ Nguyên Siêu Thần
27142	than-cap-vu-y-tai-do-thi	Thầy Cúng Thần Cấp Tại Đô Thị
27143	nguyet-chi-anh-dien	Ảnh Tháng Mặt
27147	my-nhan-huu-so-tu	Mỹ Nhân Có Chút Suy Nghĩ
27152	lo-noi-trinh-tham	Thám Tử Trong Sọ
27153	tong-kim-moc-trung-sinh	[Tổng] Kim Mộc Trùng Sinh
27154	le-hai-lieu-nga-dich-nguyen-	Lợi Hại Người Nguyên Thuỷ Của Ta
27161	nhat-thiet-tong-trinh-tu-khai-thuy	Hết Thảy Theo Sadako Bắt Đầu
27165	khoai-xuyen-chi-tieu-dao-dao	Xuyên Nhanh Đạo Tiêu Dao
27167	nga-hanh-tau-vu-chu-thien-	Ta Hành Tẩu Tại Chư Thiên Vạn Giới
27170	do-thi-tri-nang-doan	Cố Vấn Đoàn Đô Thị
27171	thanh-phong-khieu-giang-ho	Gió Mát Khiếu Giang Hồ
27175	dai-tong-bac-dau-ty	Ty Bắc Đẩu Đại Tống
27176	tu-nga-chu-nghia-gia-dich-	Tự Mình Người Chủ Nghĩa Nữ Trang Tu Dưỡng
27189	gia-nu-chu-giac-nga-bat-	Nữ Chính Này Ta Không Đương Rồi
27194	dong-man-tap-hoa-pho	Tiệm Tạp Hoá Hoạt Hình
27196	trung-sinh-nhat-ban-chi-di-	Trùng Sinh Lấy Nhật Bản Kiếm Xưng Thánh
27197	hac-am-phong-than	Hắc Ám Phong Thần
27198	tien-ma-dai-hong-lau	Tiên Ma Hồng Lâu Lớn
27199	than-ky-sung-vat-diem	Tiệm Thú Cưng Thần Kỳ
27202	nga-yeu-thanh-vi-con-luan-kinh	Ta Muốn Trở Thành Côn Luân Kính
27206	thu-nguyen-dai-quoc-quat-khoi	Thứ Nguyên · Đại Quốc Quật Khởi
27210	thap-ca-saber-nhat-khoi-da-	Mười Saber Cùng Nơi, Vậy Cứu Không Được Ngươi
27211	nga-dich-thanh-xuan-luyen-ai-	Ta Thanh Xuân Yêu Đương Câu Chuyện Quả Nhiên Không Thể Thiếu Tiền
27212	nga-dich-nhi-thu-nguyen-ngan-	Ta Nhị Thứ Nguyên Rất Có Vấn Đề
27213	co-gioi-vuong-dinh	Vương Đình Cơ Giới
27214	di-vong-quoc-do-chi-duc-	Druid Đất Nước Bị Quên Lãng
27215	nu-nan-chi-tuong-dich-doan-	Bạn Đoan Mộc Khuôn Mặt Nữ Tính
27216	vu-thac-bang	Vu Cầm Bang
27217	toi-than	Tồi Thần
27219	mo-chu-than-dich-sieu-than-	Nào Đó Marvel Siêu Thần Của Chủ Thần
27220	kim-an-tai	Nay An Tại
27224	huy-diet-ao-tuong-huong-hau-	Ta Huỷ Diệt Sau Gensōkyō Lại Trở Lại Gensōkyō
27225	hao-lai-o-nu-vuong-chi-lo	Hảo Lai Ổ Nữ Vương Chi Lộ
27231	nhan-sinh-doanh-gia-boi-huan-	Nhân Sinh Winner Huấn Luyện Chỉ Nam
27234	mat-the-dai-truc-ba	Mạt Thế Phát Trực Tiếp Lớn
27235	doi-phuong-di-kinh-trong-thuong	Đối Phương Đã Trọng Thương
27238	dieu-moc-son-dich-thap-mau-	Tahm Tiên Nhân Của Núi Myōboku
27239	da-tinh-vi-vuong	Dã Tính Vì Vương
27241	huyen-gioi-hao-tap	Giới Huyền Dễ Kẹt
27242	nghich-luu-2002	Ngược Dòng 2002
27243	tu-tieu	Tử Tiêu
27246	vong-du-chi-than-vuong-phap-tac	Game Online: Pháp Tắc Thần Vương
27247	nga-chan-thi-dai-ma-vuong	Ta Thật Là Đại Ma Vương
27250	lang-tich-tai-chu-thien	Lưu Lạc Ở Chư Thiên
27251	he-thong-dich-hac-khoa-ky-	Quán Net Khoa Học Của Hệ Thống
27253	khai-la-du-hi-he-thong	Hệ Thống Trò Chơi Cairo
27257	du-hi-vuong-chi-gia-tap-vuong	Thẻ Giả Vua Trò Chơi Vương
27259	di-dan-toan-cau	Di Dân Toàn Cầu
27261	nu-trang-luyen-thanh	Nữ Trang Luyện Thành
27262	thinh-khieu-nga-lao-to-tong	Mời Kêu Lão Tổ Tông Của Ta
27266	trung-sinh-chi-lu-du-dai-su	Trùng Sinh: Du Lịch Đại Sư
27267	nga-dich-1982	Ta 1982
27268	trung-sinh-mong-tuong-hoa-khai	Trùng Sinh Ước Mơ Hoa Nở
27274	xuan-thu-ba-do	Đường Bá Xuân Thu
27276	da-nguyen-vu-tru-de-quoc-	Đế Quốc Vũ Trụ Đa Nguyên Quật Khởi
27278	trung-sinh-chi-van-hoa-thuong-nhan	Trùng Sinh: Thương Nhân Văn Hoá
27279	hai-tac-chi-ban-tu-hoa-su	Cuốn Vở Hải Tặc Hoạ Sĩ
27283	khang-hi-nien-gian-duong-thai-tu	Khang Hi Giữa Năm Đương Thái Tử
27292	hoa-do-toi-cuong-chua-te	Hoa Đều Nhất Mạnh Chúa Tể
27293	ban-si	Sĩ Bần
27295	thuong-mang-van-hai-gian	Mênh Mông Biển Mây Giữa
27302	da-hanh-gia-binh-yeu-nhi-	Người Dạ Hành: Bình Yêu Hai Mươi Năm
27304	tong-nam-chu-phu-giang-tong-	Nam Chính [Tổng] Phú Giang Tổng Tại Làm Sự Tình
27306	khoi-thap-dich-le-minh	Sáng Sớm Của Tháp Tro
27307	thien-sinh-dai-phan-phai	Trùm Phản Diện Trời Sinh
27313	nu-de-lich-su-dieu-giao	Nữ Đế Lịch Sử Dạy Dỗ
27315	anh-hung-lien-minh-quan-quan-	Anh Hùng Liên Minh: Mũi Tên Quán Quân
27320	tong-son-tac-khai-thuy-dich-	Con Đường Boss Theo Sơn Tặc Bắt Đầu
27321	chinh-chien-chu-thien-the-gioi	Chinh Chiến Thế Giới Chư Thiên
27326	am-anh-hung-de-ba-tu-	Hành Trình Vị Diện Của Gấu Bóng Đen Tibbers
27328	ma-phap-cong-cu	Công Cụ Ma Pháp
27329	nga-dich-dai-co-hoang	Nạn Đói Lớn Của Ta
27331	trung-sinh-chi-trung-quoc-dai-	Trùng Sinh: Trung Quốc Đại Tác Gia
27337	xuyen-viet-phi-luan-nao-cach-menh	Xuyên Qua Feren Náo Cách Mạng
27338	thu-nguyen-ma-giap-he-thong	Hệ Thống Áo Lót Thứ Nguyên
27339	mong-ly-vi-vuong	Trong Mộng Vì Vương
27340	kho-lac-bai-dich-ma-phap-su	Ma Pháp Của Thẻ Bài Clow Khiến
27341	than-ma-thuat-su	Thần Ma Thuật Sư
27343	vo-hiep-chi-ma-quan-hoa-	Ma Quân Võ Hiệp Hoa Vô Khuyết
27347	dieu-thu-tam-y	Tâm Diệu Thủ Y
27348	dien-kieu-truyen-chi-thien-duyet-	Điền Kiều Trời Truyền Phương Đông Vui Mừng
27349	nhi-hao-tuong-tai-hoa-nga	Ngươi Thật Giống Tại Vẽ Ta
27351	thieu-hoan-quan-hao	Triệu Hoán Nhóm Hào
27352	toan-nang-khoai-de-vien	Nhân Viên Chuyển Phát Nhanh Toàn Năng
27358	trinh-tu-vien-tu-chan-chi-lo	Lập Trình Viên Con Đường Tu Chân
27359	di-thai-phuong	Lấy Quá Phường
27363	tuc-menh-truong-sinh	Số Mệnh Trường Sinh
27365	toi-cuong-doi-nhan-niem-dau	Nhất Mạnh Bật Ý Nghĩ Người
27366	ngo-da-bo-lap-cach	Nửa Đêm Prague
27367	gia-ca-the-gioi-mot-huu-	Thế Giới Này Không Có Utopia
27370	de-tao-dien-phong	Sáng Lập Đỉnh Phong
27371	cu-tinh-che-tac-nhan	Người Chế Tác Siêu Sao
27372	tong-nga-dich-tien-nhiem-thi-	[Tổng] Ta Tiền Nhiệm Là Cực Phẩm
27374	dai-ngu-nhan-truyen-thuyet	Truyền Thuyết Người Cá Lớn
27380	vu-su-the-gioi-dich-chien-si	Chiến Sĩ Của Thế Giới Vu Sư
27383	trung-sinh-toi-hao-thoi-dai	Trùng Sinh Thời Đại Tốt Nhất
27386	tinh-chau-ly-nghia	Nghĩa Tịnh Châu Lý
27387	cuc-vo-thien-ma	Cực Võ Thiên Ma
27391	he-thong-hoi-thu-dai-su	Hệ Thống Thu Về Đại Sư
27392	dien-anh-the-gioi-nga-vi-vuong	Thế Giới Điện Ảnh Ta Vì Vương
27393	dong-luc-chi-vuong	Vua Động Lực
27394	nga-dich-ham-ngu-nhat-thuong	Cá Muối Của Ta Thường Ngày
27395	khai-quai-sam-di-gioi	Bật Hack Xông Thế Giới Khác
27396	bi-dac-nhi-the-sa-hoang	Bỉ Đắc Nhị Thế Sa Hoàng
27397	do-thi-chi-vo-dich-bao-	Vô Địch Đô Thị Hệ Thống Rương Báu
27398	toi-chung-tham-uyen	Cuối Cùng Vực Sâu
27399	hoa-ngu-chi-bach-kim-nien-dai	C-biz: Niên Đại Bạch Kim
27405	si-dao	Rực Nói
27409	dong-kinh-canh-su	Chuyện Cảnh Sát Tokyo
27410	tai-hoac-cach-oc-ty-dam-	Tại Hogwarts Bình Tĩnh Mà Uống Hồng Trà
27411	van-gioi-toi-cuong-truc-ba-	Vạn Giới Tê Cứng Nhất Phát Hệ Thống
27416	tam-quoc-chi-long-do-thien-ha	Tam Quốc: Thiên Hạ Long Đồ
27428	nhat-the-binh-vuong	Binh Vương Một Đời
27430	dai-tong-thien-tu-mon-sinh	Môn Sinh Thiên Tử Đại Tống
27434	phuong-hoi-sao	Phượng Hồi Tổ
27438	trung-sinh-chi-than-de-quy-lai	Trùng Sinh: Thần Đế Trở Về
27439	gia-ca-ma-vuong-bat-tong-luong	Ma Vương Này Không Hoàn Lương
27443	nga-gia-hau-vien-dich-tinh-	Thế Giới Tinh Linh Của Hậu Viện Nhà Ta
27445	chu-thien-chi-tham-uyen-giang-lam	Vực Sâu Chư Thiên Buông Xuống
27451	my-man-the-gioi-ba-vuong-	Quỹ Tích Bá Vương Thế Giới Comic Mỹ
27452	thuong-khung-chi-thuong	Trên Bầu Trời
27453	thu-ac-chu-thien	Tay Nắm Chư Thiên
27454	bien-trinh-chi-chien	Cuộc Chiến Lập Trình
27455	bang-du-hoa-chi-lam-dong-	Băng Cùng Lửa Đông Rét Đã Đến
27457	vo-tan-than-du	Vô Tận Thần Du
27463	that-ngu-duong-nhi-ky	Bảy Năm Dưỡng Nhi Ký
27480	vo-han-chi-dong-man-dien-	Vô Hạn Chi Tiểu Đội Điện Ảnh Hoạt Hình
27482	khoa-ky-do-thu-quan	Thư Viện Khoa Học Kỹ Thuật
27483	luc-dien-ma-phuong	Sáu Rubik Mặt
27484	cu-tinh-gia-toc	Gia Tộc Siêu Sao
27488	tram-tich-giang-son	Trẫm Giọt Giang Sơn
27489	dai-tru-he-thong-xuyen-thoi-khong	Mang Theo Hệ Thống Xuyên Thời Không
27490	tin-nguong-dai-bao-tac	Tín Ngưỡng Nổ Lớn
27491	tuc-chu-thinh-luu-bo	Kí Chủ Mời Dừng Bước
27492	thuc-chuong-dai-duong	Trồng Trọt Chưởng Đại Đường
27495	vi-lai-than-the-gioi	Tương Lai: Thế Giới Thần
27496	chung-tinh-tu-hai	Chung Tình Tứ Hải
27498	phan-than-dau-thai-van-gioi	Phân Thân Đầu Thai Vạn Giới
27499	thai-binh-bao-giam	Thái Bình Bảo Giám
27503	ham-ngu-dich-tu-chan-nhan-sinh	Cá Muối Tu Chân Đời Người
27504	nhat-nhan-sieu-viet	Một Mắt Vượt Quá
27505	nga-dich-minh-tinh-lao-su	Lão Sư Minh Tinh Của Ta
27507	hai-tac-vuong-chi-hai-mien-	SpongeBob Vua Hải Tặc Người Thừa Kế
27508	tong-buc-vuong-dich-tu-nga-	Tu Dưỡng Của Tự Mình Của [Tổng] Bức Vương
27510	vo-han-xoat-tien-he-thong	Vô Hạn Xoạt Hệ Thống Tiền
27511	than-nhan-tham-do	Thần Nhân Thẩm Độ
27513	ninh-than	Nịnh Thần
27516	du-hi-chi-thu-ma-liep-nhan	Trò Chơi: Thợ Săn Quỷ
27517	dieu-giao-thien-dao	Dạy Dỗ Thiên Đạo
27521	tuyet-pham-quy-thieu	Quỷ Tuyệt Phẩm Thiếu
27522	chinh-phuc-gia-y-pham-loi-de	Người Chinh Phục Ivan Lôi Đế
27523	dung-cam-gia-dich-the-gioi	Thế Giới Của Người Dũng Cảm
27524	nga-gia-dich-ho-lo-oa	Anh Em Hồ Lô Của Nhà Ta
27525	sieu-cap-du-ngon-dai-su	Đại Sư Tiên Đoán Siêu Cấp
27527	tham-uyen-hanh-gia	Hành Giả Vực Sâu
27529	doc-dang-tu-tien	Đọc Lưu Trữ Tu Tiên
27536	nu-vu-thinh-tinh-nhan	Nữ Vu Mời Mở Mắt
27537	kiem-dao-hung-mieu-chi-hau	Nhặt Được Về Sau Gấu Trúc
27541	dau-than-chien-de	Đấu Đế Thần Chiến
27545	co-thuat-but-ky	Bút Ký Thuật Cổ
27552	phong-khai-na-ca-hac-hoa-	Buông Ra Cái Kia Hắc Hoá Nữ Chính
27555	trung-sinh-chi-hoan-my-vi-lai	Trùng Sinh: Tương Lai Hoàn Mỹ
27557	do-thi-chi-thanh-quan-vo-dich	Thành Đô Thị Quản Vô Địch
27561	codegeass-han-khong-tien-da-1945	CodeGeass Đêm Hàn Chưa Từng Có 1945
27568	dai-duong-quan	Quan Đại Đường
27569	di-gioi-chi-ton-thieu-hoan-su	Triệu Hoán Sư Chí Tôn Thế Giới Khác
27573	nai-ba-dich-hoang-da-sinh-nhai	Kiếp Sống Hoang Dã Của Vú Em
27577	tam-quoc-chi-hi-hoang	Tam Quốc: Hoàng Hi
27578	tong-chi-nga-thi-ta-than-	Tóm Lại Ta Là Tay Sai Tà Thần
27580	luc-tich-chi-mong-yem-cung	Sáu Mộng Yểm Cung Dấu Vết
27583	nga-dich-lao-ba-thi-ngau-tuong	Lão Bà Của Ta Là Thần Tượng
27585	chu-thien-than-cap-phan-phai	Chư Thiên Phản Diện Thần Cấp
27587	bi-phong-cong-tuoc	Công Tước Gió Rít
27589	cuc-dao-ma-chu	Ma Chủ Yakuza
27591	phao-khoi-bat-tuong-thuyet-thoai	Tốt Thí Không Muốn Nói Chuyện
27593	hong-the-ma-chu	Ma Chủ Hồng Thế
27594	cuong-thiet-nhien-hon	Sắt Thép Đốt Hồn
27597	thon-phe-the-gioi-cu-xa	Thôn Phệ Cự Xà Thế Giới
27598	tien-lo-van-tieu	Vân Tiêu Tiên Lộ
27599	bach-tue-lao-nhan-huu-he-thong	Trăm Tuổi Lão Nhân Có Hệ Thống
27600	ba-vo-than-vuong	Vương Võ Thần Bá
27601	man-hoa-thien-vuong	Thiên Vương Truyện Tranh
27602	nga-bi-he-thong-thac-quan-lieu	Ta Bị Hệ Thống Uỷ Trị Rồi
27603	ngao-thien-khi-thieu	Trời Ngạo Vứt Bỏ Thiếu
27605	chuong-thanh	Chưởng Rõ
27606	dien-anh-the-gioi-duong-canh-sat	Điện Ảnh Thế Giới Đương Cảnh Sát
27608	nhi-thu-nguyen-dich-hoan-my-	Sinh Vật Hoàn Mỹ Nhị Thứ Nguyên
27609	tung-hoanh-dien-anh	Tung Hoành Điện Ảnh
27610	cuc-dao-ky-si	Kỵ Sĩ Yakuza
27612	hac-long-bo-dao-gia	Người Giảng Đạo Hắc Long
27613	tai-hac-thu-dich-the-gioi-	Tại Bên Trong Thế Giới Của Thú Đen Đương Lãnh Chúa
27615	diep-du-diep	Bướm Cùng Điệp
27616	than-cap-dai-tu-chan	Đại Tu Thần Cấp Thật
27618	quat-khoi-man-hoa-the-gioi	Quật Khởi Thế Giới Truyện Tranh
27619	hong-lau-chi-cong-tu-vo-song	Công Tử Hồng Lâu Vô Song
27624	nhi-thu-nguyen-chi-chan-ly-	Nhị Thứ Nguyên Chi Cánh Cửa Chân Lý
27628	thieu-hoan-nga-ba	Triệu Hoán Ta Nha
27633	tai-quyet-su	Tài Quyết Sứ
27634	chuc-nghiep-the-nghiem-su-he-thong	Chuyên Nghiệp Thể Nghiệm Hệ Thống Sư
27635	nghe-thuat-phong-van	Phong Vân Nghệ Thuật
27636	chien-quoc-trieu-vi-vuong	Chiến Quốc Triệu Vì Vương
27641	vuong-gia-vinh-dieu-truc-ba-	Vương Giả Vinh Diệu Phát Trực Tiếp Hệ Thống Xuyên Qua
27642	chu-than-dieu-tra-vien	Chủ Thần Điều Tra Viên
27643	de-quoc-dich-than-huy	Ánh Rạng Đông Của Đế Quốc
27646	van-gioi-dang-luc	Vạn Giới Đăng Nhập
27647	thien-dia-ba-the-quyet	Quyết Bá Thể Thiên Địa
27648	bat-hu-long-de	Bất Hủ Long Đế
27650	pha-thien-luc	Phá Trời Ghi
27655	thieu-nu-gia-dich-trinh-tu-mieu	Mèo Chương Trình Của Nhà Thiếu Nữ
27663	co-giap-dinh-che-dai-su	Cơ Giáp Định Chế Đại Sư
27664	my-man-chi-thoi-gian-chuong-	Thời Gian Comic Mỹ Chưởng Khống Giả
27665	chung-than-giang-lam	Chúng Thần Buông Xuống
27667	trung-sinh-chi-binh-pham-nhan-	Trùng Sinh: Phấn Đấu Của Người Bình Thường
27675	pham-nhan-tu-tien-chi-tien-	Phàm Nhân Bài Tiên Giới Tu Tiên
27681	nga-dich-van-nang-thu-co	Điện Thoại Di Động Vạn Năng Của Ta
27682	menh-van-da-chi-mieu-me-	Mèo Nhỏ Đêm Vận Mệnh Trò Chơi
27686	ao-thuat-chap-chinh-quan	Quan Chấp Chính Áo Thuật
27687	nga-tai-mat-the-ngoan-tap-bai	Ta Tại Mạt Thế Chơi Thẻ Bài
27689	xuyen-viet-tieu-dao-nhan	Xuyên Qua Người Tiểu Đạo
27691	danh-trinh-tham-kha-nam-du-	Thám Tử Lừng Danh Conan Cùng Thám Tử Không Điển Hình
27699	thanh-son-tham-xu-huu-nhan-gia	Chỗ Sâu Thanh Sơn Có Người Ta
27700	gia-thi-nhat-thien-huyen-nghi-van	Đây Là Một Bài Huyền Nghi Văn
27701	tong-a-ba-la	[Tổng] Apollo
27703	tham-da-dai-but-nhan	Đêm Khuya Viết Thay Người
27706	hai-tac-chi-sieu-than-duc-	Hải Tặc Druid Siêu Thần
27707	dien-phong-van-minh	Đỉnh Phong Văn Minh
27709	nga-dap-cuu-tieu-lai	Ta Đạp Cửu Tiêu Đến
27710	tinh-linh-chi-sa-bao-thien-vuong	Bão Cát Thiên Vương Tinh Linh
27713	phan-dau-1981	Phấn Đấu 1981
27715	tu-than-ngoai-truyen-tien-gioi-thien	Bài Tiên Giới Tu Thần Ngoại Truyện
27721	thinh-khieu-nga-tong-giam	Mời Kêu Tổng Thanh Tra Của Ta
27727	tai-thu-vi-lieu-gia-khoa-tinh	Lần Nữa Vì Cái Này Ngôi Sao
27731	di-gioi-xuyen-lai-ca-nu-	Thế Giới Khác Xuyên Tới Cái Nữ Kiếm Tiên
27736	nhan-nhan-vi-tha-cuong	Người Người Vì Nàng Cuồng
27738	ha-nhat-truong	Tiếp Theo Sân
27740	nai-ba-dich-di-gioi-xan-sanh	Nhà Hàng Thế Giới Khác Của Vú Em
27741	cu-tinh-lai-lieu	Siêu Sao Đến Rồi
27742	thien-dao-du-hi-giang-lam	Trò Chơi Thiên Đạo Buông Xuống
27743	loan-the-chi-thieu-hoan-manh-tuong	Triệu Hoán Loạn Thế Mãnh Tướng
27745	mat-nhat-du-hi-giang-lam	Trò Chơi Tận Thế Buông Xuống
27746	vong-du-chi-mat-nhat-kiem-tien	Game Online: Kiếm Tiên Tận Thế
27748	bat-bi-nga-tang-kinh-dich-	Không Bị Ta Các Muội Tử Đã Từng Chán Ghét Liền Biết Chết?
27750	khai-tru-dao-hang-xuyen-viet	Mở Hướng Dẫn Xuyên Qua
27751	cuu-trung-huyen	Cửu Trùng Huyễn
27753	hoang-tu-dich-van-ngu-ba-nghiep	Bá Nghiệp Vui Chơi Giải Trí Của Hoàng Tử
27755	luan-ngu-lac-khuyen-da-khai-	Luận Giới Giải Trí Mở Ra Phương Thức
27756	xuan-phong-nhi-thap-nien	Xuân Phong Hai Mươi Năm
27757	nghich-luu-1999	Ngược Dòng 1999
27758	quy-toc-chien-ky	Quý Tộc Chiến Ký
27759	xuyen-viet-dao-hien-dai-dai-duong	Xuyên Qua Đến Hiện Đại Đại Đường
27760	tong-phao-khoi-yeu-nghich-tap-ma	Tốt Thí [Tổng], Muốn Nghịch Tập Sao
27761	nga-sat-lieu-long-ngao-thien	Ta Giết Long Ngạo Thiên
27763	nga-thi-tien-pham	Ta Là Tiên Phàm
27766	y-pham-loi-de	Ivan Lôi Đế
27771	tham-son-trung-dich-tu-dao-gia	Người Tu Đạo Trong Thâm Sơn
27773	hong-lau-chi-gia-diem-dich-	Hồng Lâu Chi Giả Diễm Đích Thành Trường Nhật Ký
27774	luc-bi-cuu-the-chu	Chúa Cứu Thế Da Xanh Lá
27775	tinh-linh-duong-thanh-he-thong	Tinh Linh Dưỡng Thành Hệ Thống
27776	lam-thoi-giam-ho-nhan	Người Giám Hộ Tạm Thời
27778	luc-van-nien-chi-hau	Sau Sáu Vạn Năm
27779	nga-dich-ngu-lac-khuyen-thi-	Giới Giải Trí Của Ta Là Dạng Này
27780	vinh-bat-thon-sac-dich-kho-	Cờ Bộ Xương Vĩnh Viễn Không Phai Màu
27781	thai-huyen-tien-dao	Quá Huyền Tiên Nói
27782	thu-liep-hao-lai-o	Săn Bắn Hollywood
27784	dai-kiem-chi-toi-cuong-phu-tro	Nhất Đại Kiếm Mạnh Hỗ Trợ
27787	nga-chan-dich-thi-dien-vien	Ta Thực Là Diễn Viên
27788	vo-han-the-gioi-dai-mao-hiem	Đại Mạo Hiểm Thế Giới Vô Hạn
27789	di-doan-giao-dieu	Giáo Điều Dị Đoan
27790	hoa-tra-thu-he-thi-tham-	Cùng Cặn Bã Chịu HE Là Gì Thể Nghiệm
27791	dac-quyen-than-hao	Đặc Quyền Thần Hào
27810	ta-dao-chi-si	Kẻ Tả Đạo
27811	chue-nhap-hao-mon	Vô Dụng Nhập Hào Môn
27814	tong-man-bo-troc-diet-the-	Tổng Mạn Nắm Bắt (Diệt Thế) Kế Hoạch
27819	nai-moc-phan-dich-am-duong-su	Chính Là Âm Dương Sư Của Phản Gỗ
27825	thi-gia-cong	Thi Gia Công
27828	nga-dich-ty-ty-ngan-de-khong	Tỷ Tỷ Của Ta Rất Đệ Khống
27831	sieu-pham-the-gioi	Thế Giới Siêu Phàm
27833	tuyet-dia-cau-sinh-chi-cuong-ma	Cuồng Ma PUBG
27836	phap-gia-dich-anh-hung-lien-minh	Pháp Gia Anh Hùng Liên Minh
27837	mo-khoa-hoc-dich-luu-the-	Nào Đó Thể Lưu Của Khoa Học Khống Chế
27838	sieu-duy-do-ngan-hanh-tap	Siêu Chiều Không Gian Thẻ Ngân Hàng
27839	lam-thi-vinh-hoa	Lâm Thị Vinh Hoa
27840	co-dai-nong-gia-nhat-thuong	Nông Gia Cổ Đại Thường Ngày
27841	tu-si-dich-tru-than-sinh-hoat	Trù Thần Của Tu Sĩ Sinh Hoạt
27842	cuong-hanh-giao-dich-he-thong	Cưỡng Chế Giao Dịch Hệ Thống
27843	nga-dich-thien-dao-the-gioi	Thế Giới Thiên Đạo Của Ta
27845	muoi-quan-nghiem-dich-nga-khang-	Muội Quản Ta Nghiêm Khẳng Định Nơi Nào Ra Sai Lầm Rồi
27848		
27849	xuyen-viet-chich-bat-qua-thi-	Xuyên Qua Chỉ Bất Quá Là Đổi Cái Địa Phương Trạch
27852	tinh-te-de-doc-dich-nhat-thuong	Thường Ngày Của Đề Đốc Liên Sao
27853	khoai-xuyen-chi-luoc-doat-kim-	Cướp Đoạt Xuyên Nhanh Ngón Tay Vàng
27855	nga-chan-dich-bat-thi-ma-nu	Ta Thực Không Phải Ma Nữ
27856	thuc-vat-quat-khoi	Thực Vật Quật Khởi
27866	thuong-mon-manh-ba	Đến Cửa Ba Manh
27867	tuyen-tu-ngu-lac-gia	Tuyển Tú Nhà Giải Trí
27868	nga-huu-vo-han-trang-bi-lan	Ta Có Lan Trang Bị Vô Hạn
27876	trung-hoi-bac-nguy	Trở Lại Bắc Nguỵ
27877	de-hau-luc-thap-nien-dai-	Thập Niên Sáu Mươi Đế Hậu Sinh Tồn Bản Chép Tay
27878	tong-kim-thien-khoi-thi-cau-vuong	Từ Hôm Nay Trở Đi Là Vương Bóng
27883	nam-sac-dam-duong-tinh-biet-nu	Nam Sắc Đảm Đương Giới Tính Nữ
27884	than-si-dich-tu-nga-tu-duong	Tu Dưỡng Của Tự Mình Thân Sĩ
27885	vo-dich-chan-tich-mich	Vô Địch Thật Tịch Mịch
27893	dai-tong-quoc-tac	Quốc Tặc Đại Tống
27895	thuong-thien-thu	Thượng Thiện Thư
27896	huyen-huyen-the-gioi-dich-tan-	Chủ Thần Không Trọn Vẹn Của Thế Giới Huyễn Hoặc
27898	tu-vong-dai-hanh-gia	Tử Vong Đại Hành Giả
27900	ngo-lai-thu-the-khai-vo-dao	Ngô Đến Thế Này Mở Võ Đạo
27901	khung-bo-thu-mai	Khủng Bố Bán
27903	trung-sinh-nhat-ban-dich-nga-	Trùng Sinh Ta Của Nhật Bản, Tại Trong Kịch Thần Quái Mở Vô Song
27905	do-thi-chi-cuong-gia-giang-lam	Người Chí Cường Đô Thị Buông Xuống
27906	ky-ngo-vo-han	Kỳ Ngộ Vô Hạn
27909	vo-han-sang-tac	Sáng Tác Vô Hạn
27911	ma-quy-dich-lieu-ly-sieu-	Xử Lí Của Ma Quỷ Siêu Hắc Ám
27914	cuu-chau-sao-lo-vuong	Cửu Châu Sáo Lộ Vương
27916	biet-ngoan-vong-du	Đừng Chơi Game Online
27917	nu-vi-duyet-ky-gia	Nữ Vì Vui Mừng Mình Người
27918	tien-vo-the-gioi-dai-xuyen-viet	Tiên Xuyên Qua Lớn Thế Giới Võ
27921	phao-khoi-tap-cam	Tuyển Tập Tốt Thí
27923	huynh-truong-dai-nhan-dich-tran-	Huynh Trưởng Đại Nhân Trấn Thủ Phủ
27924	dau-thien-chien-ton	Đấu Trời Chiến Tôn
27926	sieu-cap-than-luoc-doat	Thần Siêu Cấp Cướp Đoạt
27927	dieu-hi-chu-thien	Chòng Ghẹo Chư Thiên
27929	bang-tham-ma-nhi-da-trung-	Bằng Cái Gì Ngươi Cũng Trùng Sinh Ah
27931	vo-quang-chi-nguyet	Tháng Không Ánh Sáng
27932	thu-nguyen-ti-liet-gia	Người Xé Rách Thứ Nguyên
27933	cuong-nhan	Cường Nhân
27935	ac-chi-pha-toai	Tà Ác Nghiền Nát
27938	tuong-than-su-kien-bo	Sổ Ghi Chép Sự Kiện Xem Mắt
